"Name","Position","Year","Selection","GPYr1","PSYr1","TOIYr1","GPYr2","PSYr2","TOIYr2","GPYr3","PSYr3","TOIYr3","GPYr4","PSYr4","TOIYr4","GPYr5","PSYr5","TOIYr5","GPYr6","PSYr6","TOIYr6","GPYr7","PSYr7","TOIYr7","TOI_sum_min","GP_sum","PS_sum"
"Bo Horvat","C",2013,9,0,-2.5,0,68,2.5,833.933333333333,82,2.9,1404.85,81,5.7,1460.6,64,4.9,1238.38333333333,82,6.2,1708.51666666667,81.0601719197708,5.40401146131805,1599.46991404011,8245.75324737344,458.060171919771,25.104011461318
"Valeri Nichushkin","RW",2013,10,79,4.1,1182.58333333333,8,-0.3,110.183333333333,79,2.3,1100.6,0,-2.5,0,0,-2.5,0,57,-0.1,679.266666666667,76.3610315186246,3.99426934097421,1074.61509073543,4147.24842406876,299.361031518625,4.99426934097421
"Samuel Morin","D",2013,11,0,-2.5,0,0,-2.5,0,0,-2.5,0,1,0,17.7833333333333,2,0.1,31.6166666666667,5,-0.2,61.85,1.17478510028653,-0.117478510028653,14.7239732569245,125.973973256924,9.17478510028653,-7.71747851002865
"Max Domi","C/LW",2013,12,0,-2.5,0,0,-2.5,0,81,5.8,1326.31666666667,59,3.2,1001.86666666667,82,3.3,1369.9,82,8.2,1425.31666666667,83.4097421203439,4.93409742120344,1426.09121298949,6549.4912129895,387.409742120344,20.4340974212034
"Josh Morrissey","D",2013,13,0,-2.5,0,0,-2.5,0,1,0,15.9,82,3.7,1598.26666666667,81,5.6,1656.71666666667,59,5.2,1321.9,76.3610315186246,5.75644699140401,1738.76026743075,6331.54360076409,299.361031518625,15.256446991404
"Alexander Wennberg","C",2013,14,0,-2.5,0,68,-0.1,1062.46666666667,69,3.5,1094.38333333333,80,5.9,1470.2,66,3.3,1196.66666666667,75,0.8,1130.8,66.9627507163324,1.40974212034384,1117.12273161414,7071.63939828081,424.962750716332,12.3097421203438
"Ryan Pulock","D",2013,15,0,-2.5,0,0,-2.5,0,15,1,235.933333333333,1,0.1,3.95,68,4.5,1251.6,82,8.3,1833.81666666667,79.8853868194843,7.98853868194842,1790.05921680993,5115.35921680993,245.885386819484,16.8885386819484
"Nikita Zadorov","D",2013,16,7,0.1,120.2,60,2.6,1062.45,22,0.1,372.516666666667,56,0.8,1066,77,4.4,1498.81666666667,70,4.4,1204.26666666667,75.1862464183381,3.17191977077364,1336.25931232092,6660.50931232093,367.186246418338,15.5719197707736
"Curtis Lazar","C/RW",2013,17,0,-2.5,0,67,0.8,864.083333333333,76,0.9,1053.26666666667,4,0.4,47.1,65,0.1,640.716666666667,1,0,4.8,44.6418338108883,0.822349570200573,528.24212034384,3138.20878701051,257.641833810888,0.522349570200573
"Mirco Mueller","D",2013,18,0,-2.5,0,39,0.4,661.483333333333,11,-0.2,116.633333333333,4,0.5,38.3666666666667,28,1,466.916666666667,53,2.2,957.816666666667,58.7392550143267,1.17478510028653,1036.29751671442,3277.51418338109,193.739255014327,2.57478510028653
"Kerby Rychel","LW",2013,19,0,-2.5,0,5,0.4,53.4666666666667,32,0.9,304.45,0,-2.5,0,4,0.2,44.1166666666667,2,-0.1,18.35,0,-2.93696275071633,0,420.383333333333,43,-6.53696275071633
"Anthony Mantha","RW",2013,20,0,-2.5,0,0,-2.5,0,10,0.1,117,60,4.9,954.1,80,5.2,1383.5,67,5,1194.41666666667,50.5157593123209,4.81661891117479,954.414995224451,4603.43166189112,267.515759312321,15.0166189111748
"Frederik Gauthier","C",2013,21,0,-2.5,0,0,-2.5,0,7,-0.3,96.9166666666667,21,0.3,203.55,9,-0.1,78.6833333333333,70,0.7,585.566666666667,71.6618911174785,0.822349570200573,672.760267430755,1637.47693409742,178.661891117478,-3.57765042979943
"Emile Poirier","LW",2013,22,0,-2.5,0,6,0.1,47.9,2,-0.1,27.7833333333333,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,75.6833333333333,8,-12.9369627507163
"Andre Burakovsky","LW",2013,23,0,-2.5,0,53,2.8,684.8,79,4.6,1028.93333333333,64,4.1,848.85,56,2.6,774.95,76,2.2,845.533333333333,68.1375358166189,6.34383954154728,1035.72970391595,5218.79637058261,396.137535816619,20.1438395415473
"Hunter Shinkaruk","C/LW",2013,24,0,-2.5,0,0,-2.5,0,7,0.2,110.133333333333,7,-0.1,74.0833333333333,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,184.216666666666,14,-12.8369627507163
"Michael McCarron","RW",2013,25,0,-2.5,0,0,-2.5,0,20,-0.5,233.633333333333,31,0,306.55,18,-0.2,157.716666666667,0,-2.5,0,0,-2.93696275071633,0,697.9,69,-11.1369627507163
"Shea Theodore","D",2013,26,0,-2.5,0,0,-2.5,0,19,2.3,363.066666666667,34,1.4,588.65,61,4.9,1241.48333333333,79,6.2,1588.16666666667,83.4097421203439,9.51575931232092,1855.14231136581,5636.50897803248,276.409742120344,19.3157593123209
"Marko Daňo","C",2013,27,0,-2.5,0,35,2.9,464,21,0.6,290.65,38,0.9,406.016666666667,23,0.1,165.3,8,-0.1,55.0666666666667,3.5243553008596,-0.117478510028653,25.2774594078319,1406.31079274117,128.52435530086,1.78252148997135
"Morgan Klimchuk","LW",2013,28,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,1,0,7.41666666666667,0,-2.5,0,0,-2.93696275071633,0,7.41666666666667,1,-15.4369627507163
"Jason Dickinson","C",2013,29,0,-2.5,0,0,-2.5,0,1,0.2,11.9166666666667,10,0.1,117.9,27,-0.2,230.416666666667,67,1.9,896.016666666667,76.3610315186246,2.23209169054441,1143.51623686724,2399.76623686724,181.361031518625,-0.76790830945559
"Ryan Hartman","RW",2013,30,0,-2.5,0,5,-0.1,41.4333333333333,3,0,27.7166666666667,76,4.2,970.3,21,0.3,289.033333333333,19,0.2,228.833333333333,81.0601719197708,1.87965616045845,993.437440305635,2550.7541069723,205.060171919771,3.97965616045845
"Ian McCoshen","D",2013,31,0,-2.5,0,0,-2.5,0,0,-2.5,0,3,0.2,39.7666666666667,38,0.4,572.883333333333,19,0.4,253.066666666667,0,-2.93696275071633,0,865.716666666667,60,-9.43696275071633
"Chris Bigras","D",2013,32,0,-2.5,0,0,-2.5,0,31,0.7,413.6,0,-2.5,0,15,0.1,207.9,0,-2.5,0,0,-2.93696275071633,0,621.5,46,-12.1369627507163
"Adam Erne","LW",2013,33,0,-2.5,0,0,-2.5,0,0,-2.5,0,26,-0.2,306.983333333333,23,0.2,232.733333333333,65,1.7,685.633333333333,65.7879656160459,-1.17478510028653,777.335721107927,2002.68572110793,179.787965616046,-6.97478510028653
"Jacob de La Rose","LW",2013,34,0,-2.5,0,33,0.2,455.35,22,-0.6,273.566666666667,9,-0.3,98.1666666666667,55,0.6,651.5,60,-0.4,686.4,39.9426934097421,0,400.190544412607,2565.17387774594,218.942693409742,-3
"J.T. Compher","LW",2013,35,0,-2.5,0,0,-2.5,0,0,-2.5,0,21,0.4,313.516666666667,69,0.9,1103.98333333333,66,2.6,1153.4,78.7106017191977,3.05444126074499,1318.32425978988,3889.22425978988,234.710601719198,-0.545558739255009
"Zachary Fucale","G",2013,36,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Valentin Zykov","LW",2013,37,0,-2.5,0,0,-2.5,0,0,-2.5,0,2,0.2,12.5,10,1,137.066666666667,10,0.1,116.2,17.621776504298,0.117478510028653,215.18147086915,480.948137535817,39.621776504298,-6.08252148997135
"Connor Hurley","C",2013,38,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Laurent Dauphin","C",2013,39,0,-2.5,0,0,-2.5,0,8,0.1,90.5166666666667,24,0,261.833333333333,2,-0.1,14.45,1,-0.1,12.3166666666667,0,-2.93696275071633,0,379.116666666666,35,-8.03696275071633
"Remi Elie","LW",2013,40,0,-2.5,0,0,-2.5,0,0,-2.5,0,18,0.6,281.25,72,1.1,738.283333333333,16,-0.3,165.6,0,-2.93696275071633,0,1185.13333333333,106,-9.03696275071633
"Robert Hagg","D",2013,41,0,-2.5,0,0,-2.5,0,0,-2.5,0,1,0,21.3166666666667,70,2.5,1269.71666666667,82,3.3,1389.51666666667,57.5644699140401,3.87679083094556,897.809933142311,3578.35993314232,210.56446991404,2.17679083094556
"Steven Santini","D",2013,42,0,-2.5,0,0,-2.5,0,1,0.2,14.5833333333333,38,1.3,611.166666666667,36,2,729.866666666667,39,0.9,649.6,2.34957020057307,0.117478510028653,22.4383954154728,2027.65506208214,116.349570200573,-0.482521489971347
"Nic Petan","C",2013,43,0,-2.5,0,0,-2.5,0,26,0.5,305.433333333333,54,-0.1,588.6,15,0.2,126.2,5,0,43.5333333333333,18.7965616045845,-0.234957020057307,208.994269340974,1272.76093600764,118.796561604584,-4.63495702005731
"Tristan Jarry","G",2013,44,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Nick Sorensen","RW",2013,45,0,-2.5,0,0,-2.5,0,0,-2.5,0,5,0,54.45,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,54.45,5,-15.4369627507163
"Gustav Olofsson","D",2013,46,0,-2.5,0,0,-2.5,0,2,0,18.3833333333333,13,0.3,175.266666666667,41,1.2,523.733333333333,0,-2.5,0,3.5243553008596,-0.35243553008596,28.5668576886342,745.950191021967,59.5243553008596,-6.35243553008596
"Thomas Vannelli","D",2013,47,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Zach Nastasiuk","RW",2013,48,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Gabryel Boudreau","LW",2013,49,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Dillon Heatherington","D",2013,50,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,6,0.4,65.1,5,0.5,50.9333333333333,0,-2.93696275071633,0,116.033333333333,11,-12.0369627507163
"Carl Dahlstrom","D",2013,51,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,11,0.4,192.65,38,1.5,706.966666666667,17.621776504298,0,260.175740210124,1159.79240687679,66.621776504298,-8.1
"Justin Bailey","RW",2013,52,0,-2.5,0,0,-2.5,0,8,-0.2,92.8166666666667,32,0.1,340.233333333333,12,0.5,135.333333333333,11,0,63.0833333333333,2.34957020057307,0,12.5114613180516,643.978127984718,65.3495702005731,-4.6
"Madison Bowey","D",2013,53,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,51,1.5,699.383333333333,17,0.5,309.266666666667,62.2636103151862,2.70200573065903,1115.00811843362,2123.65811843362,130.263610315186,-5.29799426934097
"Philippe Desrosiers","G",2013,54,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Artturi Lehkonen","LW",2013,55,0,-2.5,0,0,-2.5,0,0,-2.5,0,73,3.4,1011.7,66,1.4,1088.13333333333,82,2.3,1275.71666666667,82.2349570200573,2.81948424068768,1268.70916905444,4644.25916905444,303.234957020057,2.41948424068768
"Marc-Olivier Roy","C",2013,56,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"William Carrier","LW",2013,57,0,-2.5,0,0,-2.5,0,0,-2.5,0,41,0.8,369.033333333333,37,-0.3,327.116666666667,54,0.7,537,83.4097421203439,1.64469914040115,823.446036294174,2056.59603629417,215.409742120344,-4.65530085959885
"Tyler Bertuzzi","LW",2013,58,0,-2.5,0,0,-2.5,0,0,-2.5,0,7,-0.1,63.75,48,1.8,691.2,73,5.2,1205.68333333333,83.4097421203439,5.05157593123209,1611.00238777459,3571.63572110792,211.409742120344,4.45157593123209
"Eric Comrie","G",2013,59,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Linus Arnesson","D",2013,60,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Zachary Sanford","LW",2013,61,0,-2.5,0,0,-2.5,0,0,-2.5,0,13,0.6,159.033333333333,0,-2.5,0,60,2,754.733333333333,68.1375358166189,4.58166189111748,935.735912129895,1849.50257879656,141.137535816619,-2.81833810888252
"Pavel Laplante","C",2013,62,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Spencer Martin","G",2013,63,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Jonathan Diaby","D",2013,64,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Adam Tambellini","C",2013,65,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Brett Pesce","D",2013,66,0,-2.5,0,0,-2.5,0,69,3.6,1295,82,6.5,1738.75,65,3.4,1358.76666666667,73,7.9,1495.85,71.6618911174785,4.58166189111748,1568.10315186246,7456.46981852913,360.661891117478,20.9816618911175
"Keegan Kanzig","D",2013,67,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Niklas Hansson","D",2013,68,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Nicholas Baptiste","RW",2013,69,0,-2.5,0,0,-2.5,0,0,-2.5,0,14,0.6,129.35,33,0.4,328.9,0,-2.5,0,0,-2.93696275071633,0,458.25,47,-11.9369627507163
"Eamon McAdam","G",2013,70,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Connor Crisp","LW",2013,71,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Tyrell Goulbourne","LW",2013,72,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,9,-0.2,50.25,2,0,14.8166666666667,0,-2.93696275071633,0,65.0666666666667,11,-13.1369627507163
"Ryan Kujawinski","C",2013,73,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"John Hayden","C",2013,74,0,-2.5,0,0,-2.5,0,0,-2.5,0,12,0.4,140.216666666667,47,0.8,508.766666666667,54,-0.6,494.7,50.5157593123209,0,490.786055396371,1634.4693887297,163.515759312321,-6.9
"Pavel Buchnevich","LW",2013,75,0,-2.5,0,0,-2.5,0,0,-2.5,0,41,2.3,543.6,74,4,1111.05,64,4,971.183333333333,79.8853868194843,4.81661891117479,1352.43218720153,3978.26552053486,258.885386819484,7.61661891117479
"Taylor Cammarata","C/LW",2013,76,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Jake Guentzel","C",2013,77,0,-2.5,0,0,-2.5,0,0,-2.5,0,40,4.4,635.433333333333,82,4.4,1351.86666666667,82,9.4,1586.75,45.8166189111748,6.46131805157593,945.114613180516,4519.16461318052,249.816618911175,17.1613180515759
"Marcus Hogberg","G",2013,78,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Mattias Janmark","C",2013,79,0,-2.5,0,0,-2.5,0,73,3.6,1034.55,0,-2.5,0,81,2.9,1371.01666666667,81,1.3,1232.53333333333,72.836676217765,1.52722063037249,1064.86437440306,4702.96437440306,307.836676217765,1.82722063037249
"Anthony Duclair","LW",2013,80,0,-2.5,0,18,0.7,218.816666666667,81,5.8,1164.13333333333,58,0.7,771.366666666667,23,0.5,299.883333333333,21,1.7,287.483333333333,77.5358166189112,5.2865329512894,1260.79894937918,4002.48228271251,278.535816618911,12.1865329512894
"Kurtis Gabriel","RW",2013,81,0,-2.5,0,0,-2.5,0,3,0,13.4833333333333,13,0,75.65,0,-2.5,0,22,0.4,162.2,0,-2.93696275071633,0,251.333333333333,38,-10.0369627507163
"Carter Verhaeghe","C",2013,82,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,61.0888252148997,1.05730659025788,571.885386819484,571.885386819484,61.0888252148997,-13.9426934097421
"Bogdan Yakimov","C",2013,83,0,-2.5,0,1,-0.1,11.3166666666667,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,11.3166666666667,1,-15.5369627507163
"Jimmy Lodge","C",2013,84,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Cole Cassels","C",2013,85,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Sven Andrighetto","RW",2013,86,0,-2.5,0,12,0.4,112.966666666667,44,1.7,621.183333333333,19,1.9,332.466666666667,50,1.4,724.316666666667,64,1.6,708.383333333333,0,-2.93696275071633,0,2499.31666666667,189,1.56303724928367
"Keaton Thompson","D",2013,87,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Anton Slepyshev","LW",2013,88,0,-2.5,0,0,-2.5,0,11,-0.2,95.6,41,1,455.7,50,0.7,590.516666666667,0,-2.5,0,0,-2.93696275071633,0,1141.81666666667,102,-8.93696275071633
"Oliver Bjorkstrand","RW",2013,89,0,-2.5,0,0,-2.5,0,12,1.3,191.716666666667,26,1.7,366.333333333333,82,3.4,1171.96666666667,77,4.8,950.05,57.5644699140401,5.75644699140401,1032.79274116523,3712.8594078319,254.56446991404,11.956446991404
"Peter Cehlarik","LW",2013,90,0,-2.5,0,0,-2.5,0,0,-2.5,0,11,0,153.05,6,0.2,83.6,20,0.7,251.866666666667,3.5243553008596,0,39.7077363896848,528.224403056352,40.5243553008596,-6.6
"J.C. Lipon","RW",2013,91,0,-2.5,0,0,-2.5,0,9,0,62.7,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,62.7,9,-15.4369627507163
"Evan Cowley","G",2013,92,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Mason Geertsen","D",2013,93,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Jackson Houck","RW",2013,94,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Felix Girard","C",2013,95,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Kyle Platzer","C",2013,96,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Michael Downing","D",2013,97,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Matt Buckles","C",2013,98,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Juuse Saros","G",2013,99,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Miles Wood","LW",2013,100,0,-2.5,0,0,-2.5,0,1,0,13.1,60,0.9,771.15,76,3.6,946.883333333333,63,1.9,862.733333333333,79.8853868194843,1.64469914040115,1057.14995224451,3651.01661891118,279.885386819484,3.04469914040115
"Nicholas Paul","LW",2013,101,0,-2.5,0,0,-2.5,0,24,0.1,292.65,1,-0.1,16.4833333333333,11,-0.1,86.8666666666667,20,-0.4,169.483333333333,65.7879656160459,1.87965616045845,950.107449856734,1515.59078319007,121.787965616046,-3.62034383954155
"Tobias Lindberg","RW",2013,102,0,-2.5,0,0,-2.5,0,6,0.1,95.0333333333333,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,95.0333333333333,6,-15.3369627507163
"Justin Auger","RW",2013,103,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,2,-0.1,15.9833333333333,0,-2.5,0,0,-2.93696275071633,0,15.9833333333333,2,-15.5369627507163
"Andrew Copp","C",2013,104,0,-2.5,0,1,0.2,13.2666666666667,77,1.5,616.25,64,1.7,789.966666666667,82,2.4,1126.15,69,2.9,839.066666666667,74.0114613180516,1.87965616045845,1309.72874880611,4694.42874880611,367.011461318052,8.07965616045845
"Nick Moutrey","C/LW",2013,105,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Stephon Williams","G",2013,106,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Dylan Labbe","D",2013,107,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Ben Harpur","D",2013,108,0,-2.5,0,0,-2.5,0,5,0.2,68.3,6,0,106.816666666667,41,-0.9,610.333333333333,51,0.4,898.65,0,-2.93696275071633,0,1684.1,103,-8.23696275071633
"David Pope","LW",2013,109,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Ryan Graves","D",2013,110,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,26,1.3,288.7,81.0601719197708,8.45845272206304,1535.50286532951,1824.20286532951,107.060171919771,-2.74154727793696
"Robin Norell","D",2013,111,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Zach Pochiro","LW",2013,112,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Aidan Muir","W",2013,113,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Jan Kostalek","D",2013,114,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Jordan Subban","D",2013,115,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Martin Reway","LW",2013,116,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Fredrik Bergvik","G",2013,117,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Hudson Fasching","RW",2013,118,0,-2.5,0,0,-2.5,0,7,0.3,80.65,10,-0.1,104.083333333333,5,-0.1,48.5,0,-2.5,0,0,-2.93696275071633,0,233.233333333333,22,-10.3369627507163
"Ryan Segalla","D",2013,119,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Ryan Fitzgerald","C",2013,120,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Tyler Motte","C",2013,121,0,-2.5,0,0,-2.5,0,0,-2.5,0,33,0.6,375.766666666667,15,0.1,208.316666666667,74,0.7,945.333333333333,39.9426934097421,0,523.914995224451,2053.33166189112,161.942693409742,-6.1
"Christopher Clapperton","LW",2013,122,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Will Butcher","D",2013,123,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,81,6.6,1301.2,78,4.1,1503.41666666667,65.7879656160459,3.64183381088825,1178.74021012416,3983.35687679083,224.787965616046,4.34183381088825
"Kristers Gudlevskis","G",2013,124,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Saku Maenalanen","RW",2013,125,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,34,0.7,320.65,0,-2.93696275071633,0,320.65,34,-14.7369627507163
"Brent Pedersen","LW",2013,126,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Tucker Poolman","D",2013,127,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,24,0.7,301.516666666667,0,-2.5,0,66.9627507163324,3.28939828080229,1168.38252148997,1469.89918815664,90.9627507163324,-8.51060171919771
"Evan Campbell","LW",2013,128,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Calvin Petersen","G",2013,129,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Gustav Possler","RW",2013,130,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
"Cole Ully","LW",2013,131,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.93696275071633,0,0,0,-17.9369627507163
